OrderID,OrderDate,ShipDate,ShipMode,AddressID
CA-2014-138100,2014-09-15,9/20/2014,Standard Class,165
CA-2014-138128,2014-12-09,12/15/2014,Standard Class,064
CA-2014-138177,2014-09-19,9/24/2014,Standard Class,524
CA-2014-138198,2014-07-18,7/23/2014,Standard Class,132
CA-2014-138240,2014-10-09,10/14/2014,Standard Class,035
CA-2014-138296,2014-12-05,12/12/2014,Standard Class,213
CA-2014-138317,2014-06-21,6/25/2014,Standard Class,075
CA-2014-138359,2014-04-01,4/6/2014,Standard Class,443
CA-2014-138436,2014-03-26,3/30/2014,Standard Class,002
CA-2014-138450,2014-10-18,10/22/2014,Standard Class,064
CA-2014-138513,2014-05-23,5/27/2014,Standard Class,293
CA-2014-138527,2014-09-12,9/17/2014,Standard Class,183
CA-2014-138681,2014-12-20,12/22/2014,First Class,116
CA-2014-138709,2014-07-04,7/9/2014,Standard Class,196
CA-2014-138737,2014-12-07,12/10/2014,First Class,014
CA-2014-138940,2014-04-11,4/16/2014,Second Class,111
CA-2014-139017,2014-05-11,5/17/2014,Standard Class,015
CA-2014-139192,2014-05-27,6/1/2014,Second Class,010
CA-2014-139283,2014-11-23,11/27/2014,Standard Class,084
CA-2014-139423,2014-11-01,11/5/2014,Standard Class,417
CA-2014-139451,2014-10-12,10/16/2014,Standard Class,035
CA-2014-139542,2014-10-25,10/29/2014,Standard Class,075
CA-2014-139598,2014-12-26,12/31/2014,Standard Class,064
CA-2014-139633,2014-12-17,12/24/2014,Standard Class,048
CA-2014-139857,2014-02-02,2/6/2014,Standard Class,089
CA-2014-139892,2014-09-08,9/12/2014,Standard Class,066
CA-2014-140004,2014-03-21,3/25/2014,Standard Class,073
CA-2014-140032,2014-09-08,9/13/2014,Standard Class,010
CA-2014-140039,2014-09-13,9/17/2014,Standard Class,287
CA-2014-140165,2014-05-13,5/15/2014,First Class,187
CA-2014-140228,2014-04-28,5/3/2014,Standard Class,056
CA-2014-140396,2014-11-20,11/25/2014,Standard Class,024
CA-2014-140403,2014-10-10,10/10/2014,Same Day,361
CA-2014-140473,2014-05-30,6/3/2014,Standard Class,037
CA-2014-140487,2014-06-14,6/20/2014,Standard Class,152
CA-2014-140662,2014-11-17,11/19/2014,First Class,010
CA-2014-140732,2014-11-11,11/13/2014,Second Class,026
CA-2014-140795,2014-02-01,2/3/2014,First Class,157
CA-2014-140816,2014-12-20,12/20/2014,Same Day,462
CA-2014-140858,2014-06-28,7/2/2014,Standard Class,012
CA-2014-140886,2014-09-30,10/4/2014,Standard Class,379
CA-2014-141005,2014-08-15,8/18/2014,First Class,070
CA-2014-141110,2014-11-26,12/1/2014,Standard Class,254
CA-2014-141152,2014-09-16,9/19/2014,First Class,024
CA-2014-141173,2014-11-18,11/20/2014,Second Class,040
CA-2014-141278,2014-06-21,6/24/2014,First Class,317
CA-2014-141299,2014-06-03,6/7/2014,Second Class,375
CA-2014-141313,2014-12-28,1/1/2015,Standard Class,568
CA-2014-141355,2014-09-25,9/30/2014,Standard Class,043
CA-2014-141607,2014-12-12,12/17/2014,Standard Class,138
CA-2014-141649,2014-09-30,9/30/2014,Same Day,324
CA-2014-141726,2014-07-20,7/22/2014,First Class,189
CA-2014-141796,2014-06-21,6/21/2014,Same Day,256
CA-2014-141817,2014-01-05,1/12/2014,Standard Class,106
CA-2014-141838,2014-03-26,3/31/2014,Second Class,035
CA-2014-141901,2014-08-09,8/14/2014,Standard Class,254
CA-2014-142048,2014-06-22,6/25/2014,First Class,128
CA-2014-142314,2014-12-23,12/28/2014,Standard Class,239
CA-2014-142510,2014-12-22,12/29/2014,Standard Class,037
CA-2014-142587,2014-10-21,10/22/2014,First Class,324
CA-2014-142727,2014-04-29,5/1/2014,Second Class,418
CA-2014-142769,2014-09-13,9/13/2014,Same Day,006
CA-2014-142839,2014-08-16,8/20/2014,Standard Class,106
CA-2014-142951,2014-10-08,10/8/2014,Same Day,044
CA-2014-142965,2014-07-20,7/20/2014,Same Day,158
CA-2014-142979,2014-04-12,4/18/2014,Standard Class,629
CA-2014-143168,2014-10-18,10/23/2014,Second Class,006
CA-2014-143182,2014-10-15,10/20/2014,Standard Class,187
CA-2014-143210,2014-12-01,12/3/2014,First Class,112
CA-2014-143336,2014-08-27,9/1/2014,Second Class,010
CA-2014-143371,2014-12-28,1/3/2015,Standard Class,159
CA-2014-143385,2014-08-31,9/5/2014,Standard Class,448
CA-2014-143413,2014-05-24,5/30/2014,Standard Class,309
CA-2014-143637,2014-03-24,3/29/2014,Second Class,254
CA-2014-143840,2014-05-22,5/29/2014,Standard Class,034
CA-2014-143903,2014-07-20,7/24/2014,Standard Class,163
CA-2014-143917,2014-07-25,7/27/2014,Second Class,035
CA-2014-144029,2014-05-26,5/31/2014,Standard Class,037
CA-2014-144071,2014-12-08,12/15/2014,Standard Class,095
CA-2014-144281,2014-06-10,6/15/2014,Second Class,152
CA-2014-144407,2014-09-09,9/15/2014,Standard Class,084
CA-2014-144414,2014-06-17,6/21/2014,Standard Class,060
CA-2014-144624,2014-11-19,11/23/2014,Standard Class,391
CA-2014-144666,2014-11-09,11/11/2014,Second Class,095
CA-2014-144974,2014-09-26,9/30/2014,Standard Class,012
CA-2014-145212,2014-09-13,9/19/2014,Standard Class,165
CA-2014-145254,2014-07-23,7/27/2014,Standard Class,035
CA-2014-145317,2014-03-18,3/23/2014,Standard Class,134
CA-2014-145387,2014-10-31,11/2/2014,Second Class,482
CA-2014-145541,2014-12-14,12/21/2014,Standard Class,024
CA-2014-145576,2014-09-14,9/18/2014,Second Class,086
CA-2014-145800,2014-05-30,6/5/2014,Standard Class,547
CA-2014-145926,2014-11-17,11/21/2014,Standard Class,351
CA-2014-146283,2014-09-08,9/15/2014,Standard Class,067
CA-2014-146500,2014-08-30,9/4/2014,Standard Class,320
CA-2014-146528,2014-07-25,7/27/2014,Second Class,063
CA-2014-146591,2014-01-19,1/20/2014,First Class,058
CA-2014-146640,2014-06-30,7/5/2014,Standard Class,024
CA-2014-146703,2014-10-20,10/25/2014,Second Class,021
CA-2014-146731,2014-11-03,11/8/2014,Standard Class,396
CA-2014-146815,2014-09-08,9/13/2014,Standard Class,030
CA-2014-146843,2014-11-30,12/6/2014,Standard Class,510
CA-2014-146864,2014-12-22,12/26/2014,Standard Class,024
CA-2014-146885,2014-05-30,6/5/2014,Standard Class,196
CA-2014-146969,2014-09-29,10/3/2014,Standard Class,063
CA-2014-146990,2014-11-07,11/8/2014,First Class,024
CA-2014-146997,2014-01-23,1/27/2014,Standard Class,378
CA-2014-147235,2014-03-24,3/28/2014,Standard Class,024
CA-2014-147298,2014-04-26,5/3/2014,Standard Class,014
CA-2014-147543,2014-07-06,7/12/2014,Standard Class,581
CA-2014-147900,2014-09-23,9/28/2014,Standard Class,347
CA-2014-147914,2014-06-04,6/9/2014,Standard Class,048
CA-2014-148040,2014-03-22,3/26/2014,Standard Class,116
CA-2014-148285,2014-10-27,11/1/2014,Standard Class,307
CA-2014-148369,2014-09-23,9/27/2014,Standard Class,286
CA-2014-148383,2014-12-27,12/31/2014,Standard Class,052
CA-2014-148425,2014-11-30,12/4/2014,Standard Class,416
CA-2014-148488,2014-12-10,12/15/2014,Standard Class,030
CA-2014-148586,2014-03-25,4/1/2014,Standard Class,030
CA-2014-148614,2014-01-20,1/25/2014,Standard Class,014
CA-2014-148761,2014-05-17,5/21/2014,Standard Class,425
CA-2014-148782,2014-11-02,11/7/2014,Standard Class,275
CA-2014-148915,2014-11-01,11/5/2014,Standard Class,041
CA-2014-148950,2014-12-14,12/19/2014,Standard Class,027
CA-2014-149020,2014-01-10,1/15/2014,Standard Class,029
CA-2014-149055,2014-11-23,11/28/2014,Standard Class,064
CA-2014-149104,2014-04-05,4/7/2014,Second Class,447
CA-2014-149244,2014-11-04,11/8/2014,Standard Class,089
CA-2014-149524,2014-01-14,1/15/2014,First Class,012
CA-2014-149538,2014-04-04,4/8/2014,Standard Class,300
CA-2014-149594,2014-09-15,9/19/2014,Standard Class,075
CA-2014-149643,2014-11-16,11/20/2014,Standard Class,460
CA-2014-149958,2014-03-15,3/19/2014,Standard Class,086
CA-2014-150203,2014-12-05,12/7/2014,First Class,004
CA-2014-150245,2014-12-31,1/4/2015,Second Class,291
CA-2014-150301,2014-07-08,7/10/2014,First Class,251
CA-2014-150329,2014-10-10,10/14/2014,Standard Class,052
CA-2014-150490,2014-08-05,8/11/2014,Standard Class,035
CA-2014-150518,2014-11-19,11/24/2014,Standard Class,624
CA-2014-150581,2014-04-08,4/12/2014,Standard Class,138
CA-2014-150798,2014-12-01,12/3/2014,Second Class,048
CA-2014-151001,2014-04-05,4/7/2014,First Class,068
CA-2014-151078,2014-11-12,11/12/2014,Same Day,066
CA-2014-151162,2014-12-05,12/9/2014,Standard Class,048
CA-2014-151295,2014-11-12,11/16/2014,Standard Class,063
CA-2014-151330,2014-10-14,10/17/2014,First Class,290
CA-2014-151379,2014-12-16,12/20/2014,Standard Class,084
CA-2014-151554,2014-11-14,11/15/2014,First Class,090
CA-2014-151708,2014-08-08,8/14/2014,Standard Class,277
CA-2014-151792,2014-09-02,9/7/2014,Second Class,156
CA-2014-151897,2014-06-06,6/10/2014,Standard Class,033
CA-2014-151946,2014-06-04,6/9/2014,Standard Class,046
CA-2014-151953,2014-09-20,9/25/2014,Standard Class,134
CA-2014-151967,2014-10-22,10/26/2014,Standard Class,193
CA-2014-151995,2014-10-13,10/15/2014,First Class,200
CA-2014-152100,2014-05-11,5/16/2014,Standard Class,144
CA-2014-152233,2014-10-05,10/6/2014,First Class,283
CA-2014-152254,2014-06-30,6/30/2014,Same Day,125
CA-2014-152268,2014-09-02,9/7/2014,Standard Class,146
CA-2014-152296,2014-08-01,8/3/2014,First Class,035
CA-2014-152345,2014-12-29,1/3/2015,Second Class,384
CA-2014-152422,2014-10-05,10/10/2014,Second Class,048
CA-2014-152443,2014-05-21,5/26/2014,Standard Class,129
CA-2014-152562,2014-11-01,11/8/2014,Standard Class,127
CA-2014-152618,2014-03-14,3/17/2014,First Class,156
CA-2014-152849,2014-07-05,7/12/2014,Standard Class,366
CA-2014-152905,2014-02-18,2/24/2014,Standard Class,175
CA-2014-153087,2014-12-27,1/3/2015,Standard Class,034
CA-2014-153150,2014-07-01,7/6/2014,Second Class,060
CA-2014-153479,2014-10-04,10/8/2014,Standard Class,168
CA-2014-153619,2014-11-03,11/3/2014,Same Day,014
CA-2014-153808,2014-04-06,4/10/2014,Second Class,026
CA-2014-153850,2014-11-24,11/29/2014,Standard Class,214
CA-2014-153913,2014-12-16,12/20/2014,Second Class,187
CA-2014-153927,2014-08-12,8/13/2014,First Class,632
CA-2014-153969,2014-09-21,9/25/2014,Standard Class,010
CA-2014-153976,2014-10-03,10/8/2014,Second Class,190
CA-2014-153983,2014-11-29,12/6/2014,Standard Class,035
CA-2014-154095,2014-12-02,12/7/2014,Standard Class,235
CA-2014-154158,2014-12-23,12/27/2014,Second Class,086
CA-2014-154165,2014-02-17,2/24/2014,Standard Class,156
CA-2014-154186,2014-12-13,12/15/2014,Second Class,033
CA-2014-154592,2014-12-07,12/8/2014,First Class,010
CA-2014-154599,2014-04-12,4/17/2014,Standard Class,415
CA-2014-154627,2014-10-29,10/31/2014,First Class,027
CA-2014-154641,2014-08-11,8/16/2014,Standard Class,046
CA-2014-154669,2014-08-08,8/11/2014,Second Class,408
CA-2014-154781,2014-11-21,11/26/2014,Standard Class,095
CA-2014-154837,2014-08-23,8/27/2014,Second Class,004
CA-2014-154893,2014-12-21,12/27/2014,Standard Class,143
CA-2014-154963,2014-06-22,6/27/2014,Standard Class,182
CA-2014-155208,2014-04-16,4/20/2014,Standard Class,125
CA-2014-155264,2014-10-19,10/22/2014,Second Class,095
CA-2014-155271,2014-05-04,5/4/2014,Same Day,265
CA-2014-155390,2014-12-06,12/11/2014,Standard Class,032
CA-2014-155593,2014-11-03,11/8/2014,Standard Class,070
CA-2014-155796,2014-11-11,11/15/2014,Second Class,333
CA-2014-155852,2014-03-03,3/7/2014,Second Class,125
CA-2014-155887,2014-05-12,5/17/2014,Standard Class,118
CA-2014-156006,2014-04-30,5/2/2014,Second Class,130
CA-2014-156160,2014-09-22,9/29/2014,Standard Class,046
CA-2014-156244,2014-08-12,8/16/2014,Standard Class,124
CA-2014-156314,2014-12-24,12/26/2014,First Class,178
CA-2014-156342,2014-06-17,6/20/2014,Second Class,156
CA-2014-156349,2014-05-26,5/30/2014,Standard Class,142
CA-2014-156433,2014-09-20,9/26/2014,Standard Class,095
CA-2014-156545,2014-02-27,3/3/2014,First Class,048
CA-2014-156587,2014-03-07,3/8/2014,First Class,006
CA-2014-156594,2014-12-20,12/23/2014,Second Class,142
CA-2014-156601,2014-09-19,9/24/2014,Standard Class,107
CA-2014-156790,2014-08-08,8/10/2014,Second Class,134
CA-2014-156993,2014-06-28,7/4/2014,Standard Class,152
CA-2014-157147,2014-01-13,1/18/2014,Standard Class,010
CA-2014-157546,2014-07-20,7/22/2014,First Class,035
CA-2014-157609,2014-03-16,3/21/2014,Second Class,315
CA-2014-157623,2014-03-14,3/18/2014,Standard Class,126
CA-2014-157644,2014-12-31,1/1/2015,First Class,046
CA-2014-157721,2014-09-02,9/5/2014,First Class,291
CA-2014-157784,2014-07-05,7/8/2014,First Class,130
CA-2014-157882,2014-10-03,10/8/2014,Second Class,002
CA-2014-157924,2014-10-11,10/13/2014,First Class,055
CA-2014-158029,2014-05-26,5/30/2014,Standard Class,142
CA-2014-158064,2014-04-21,4/25/2014,Standard Class,142
CA-2014-158225,2014-09-22,9/28/2014,Standard Class,059
CA-2014-158274,2014-11-19,11/24/2014,Second Class,069
CA-2014-158281,2014-09-02,9/7/2014,Standard Class,015
CA-2014-158337,2014-03-11,3/14/2014,Second Class,024
CA-2014-158372,2014-11-10,11/16/2014,Standard Class,089
CA-2014-158442,2014-03-17,3/17/2014,Same Day,163
CA-2014-158470,2014-04-19,4/23/2014,Second Class,102
CA-2014-158540,2014-11-24,11/26/2014,First Class,089
CA-2014-158771,2014-05-09,5/9/2014,Same Day,001
CA-2014-159121,2014-07-26,8/1/2014,Standard Class,541
CA-2014-159184,2014-09-14,9/19/2014,Standard Class,258
CA-2014-159310,2014-11-07,11/12/2014,Standard Class,033
CA-2014-159338,2014-06-25,6/28/2014,First Class,014
CA-2014-159478,2014-09-30,10/6/2014,Standard Class,046
CA-2014-159520,2014-06-06,6/11/2014,Standard Class,256
CA-2014-159625,2014-11-23,11/28/2014,Standard Class,058
CA-2014-159681,2014-12-07,12/13/2014,Standard Class,221
CA-2014-159709,2014-05-10,5/15/2014,Standard Class,299
CA-2014-159800,2014-11-28,12/1/2014,First Class,010
CA-2014-159814,2014-06-24,6/28/2014,Standard Class,116
CA-2014-159835,2014-11-17,11/24/2014,Standard Class,106
CA-2014-159849,2014-09-19,9/19/2014,Same Day,095
CA-2014-160066,2014-11-16,11/22/2014,Standard Class,126
CA-2014-160094,2014-04-30,5/2/2014,First Class,176
CA-2014-160157,2014-12-20,12/27/2014,Standard Class,073
CA-2014-160262,2014-06-09,6/13/2014,Second Class,284
CA-2014-160276,2014-04-02,4/8/2014,Standard Class,221
CA-2014-160738,2014-05-05,5/10/2014,Standard Class,483
CA-2014-160766,2014-09-14,9/14/2014,Same Day,030
CA-2014-160773,2014-07-01,7/5/2014,Standard Class,263
CA-2014-161032,2014-11-18,11/23/2014,Standard Class,057
CA-2014-161249,2014-08-09,8/13/2014,Standard Class,052
CA-2014-161508,2014-07-12,7/16/2014,Standard Class,517
CA-2014-161634,2014-11-14,11/20/2014,Standard Class,338
CA-2014-162089,2014-03-30,4/1/2014,First Class,231
CA-2014-162278,2014-10-26,10/30/2014,Second Class,060
CA-2014-162362,2014-11-14,11/18/2014,Standard Class,375
CA-2014-162684,2014-08-01,8/6/2014,Standard Class,075
CA-2014-162775,2014-01-13,1/15/2014,Second Class,193
CA-2014-162866,2014-12-27,12/31/2014,Standard Class,302
CA-2014-162992,2014-12-19,12/21/2014,First Class,142
CA-2014-163013,2014-11-28,12/4/2014,Standard Class,154
CA-2014-163034,2014-11-24,11/28/2014,Standard Class,027
CA-2014-163223,2014-03-21,3/25/2014,Standard Class,029
CA-2014-163293,2014-09-08,9/11/2014,First Class,258
CA-2014-163412,2014-12-20,12/23/2014,Second Class,046
CA-2014-163419,2014-11-11,11/14/2014,Second Class,128
CA-2014-163447,2014-12-27,12/31/2014,Standard Class,165
CA-2014-163468,2014-11-18,11/21/2014,First Class,562
CA-2014-163552,2014-07-11,7/15/2014,Standard Class,104
CA-2014-163559,2014-09-23,9/28/2014,Second Class,046
CA-2014-163650,2014-09-23,9/25/2014,First Class,022
CA-2014-163748,2014-10-14,10/18/2014,Standard Class,007
CA-2014-163867,2014-06-03,6/6/2014,First Class,068
CA-2014-164182,2014-07-14,7/18/2014,Standard Class,012
CA-2014-164210,2014-11-18,11/20/2014,Second Class,128
CA-2014-164224,2014-05-18,5/20/2014,Second Class,076
CA-2014-164259,2014-12-28,12/30/2014,First Class,106
CA-2014-164315,2014-04-02,4/8/2014,Standard Class,507
CA-2014-164385,2014-09-26,10/1/2014,Second Class,064
CA-2014-164469,2014-06-25,6/27/2014,Second Class,161
CA-2014-164721,2014-11-25,11/27/2014,Second Class,091
CA-2014-164742,2014-10-13,10/18/2014,Second Class,101
CA-2014-164749,2014-03-23,3/26/2014,First Class,573
CA-2014-164861,2014-12-03,12/6/2014,Second Class,359
CA-2014-164903,2014-02-20,2/24/2014,Standard Class,014
CA-2014-164910,2014-11-12,11/17/2014,Second Class,197
CA-2014-164973,2014-11-04,11/9/2014,Standard Class,024
CA-2014-165309,2014-11-11,11/15/2014,Standard Class,015
CA-2014-165379,2014-07-09,7/15/2014,Standard Class,163
CA-2014-165393,2014-12-27,12/30/2014,First Class,007
CA-2014-165428,2014-09-01,9/4/2014,First Class,067
CA-2014-165477,2014-12-29,12/31/2014,Second Class,362
CA-2014-165540,2014-02-21,2/25/2014,Standard Class,398
CA-2014-165568,2014-02-15,2/19/2014,Standard Class,060
CA-2014-165764,2014-11-03,11/7/2014,Standard Class,223
CA-2014-165806,2014-04-07,4/7/2014,Same Day,511
CA-2014-165974,2014-06-29,7/6/2014,Standard Class,094
CA-2014-166051,2014-05-31,6/5/2014,Standard Class,130
CA-2014-166086,2014-05-07,5/12/2014,Standard Class,129
CA-2014-166191,2014-12-05,12/9/2014,Second Class,068
CA-2014-166457,2014-05-05,5/9/2014,Second Class,127
CA-2014-166471,2014-08-09,8/13/2014,Standard Class,006
CA-2014-166555,2014-07-11,7/14/2014,First Class,278
CA-2014-166590,2014-10-29,11/2/2014,Standard Class,135
CA-2014-166716,2014-08-20,8/25/2014,Second Class,027
CA-2014-166730,2014-12-30,1/1/2015,First Class,032
CA-2014-166744,2014-09-20,9/24/2014,Standard Class,210
CA-2014-166863,2014-06-20,6/24/2014,Standard Class,303
CA-2014-166884,2014-03-11,3/16/2014,Second Class,048
CA-2014-166891,2014-10-04,10/6/2014,First Class,024
CA-2014-166954,2014-04-25,4/30/2014,Standard Class,493
CA-2014-166961,2014-12-27,12/31/2014,Standard Class,521
CA-2014-166989,2014-11-14,11/18/2014,Standard Class,165
CA-2014-167164,2014-05-13,5/15/2014,Second Class,009
CA-2014-167199,2014-01-06,1/10/2014,Standard Class,001
CA-2014-167360,2014-11-24,11/29/2014,Second Class,359
CA-2014-167486,2014-11-27,12/1/2014,Standard Class,251
CA-2014-167724,2014-04-13,4/18/2014,Standard Class,309
CA-2014-167850,2014-08-09,8/16/2014,Standard Class,105
CA-2014-167927,2014-01-20,1/26/2014,Standard Class,021
CA-2014-167997,2014-01-26,1/29/2014,First Class,601
CA-2014-168130,2014-09-19,9/19/2014,Same Day,165
CA-2014-168158,2014-07-19,7/24/2014,Standard Class,151
CA-2014-168305,2014-11-01,11/8/2014,Standard Class,014
CA-2014-168312,2014-03-01,3/7/2014,Standard Class,067
CA-2014-168368,2014-02-11,2/15/2014,Second Class,340
CA-2014-168473,2014-12-26,1/1/2015,Standard Class,030
CA-2014-168494,2014-12-12,12/14/2014,Second Class,254
CA-2014-168592,2014-09-08,9/14/2014,Standard Class,095
CA-2014-168823,2014-09-21,9/24/2014,First Class,106
CA-2014-168984,2014-11-26,12/2/2014,Standard Class,301
CA-2014-169019,2014-07-26,7/30/2014,Standard Class,066
CA-2014-169033,2014-03-30,4/3/2014,Standard Class,256
CA-2014-169061,2014-03-05,3/8/2014,Second Class,232
CA-2014-169257,2014-06-06,6/12/2014,Standard Class,134
CA-2014-169446,2014-12-19,12/25/2014,Standard Class,037
CA-2014-169460,2014-04-19,4/21/2014,Second Class,059
CA-2014-169642,2014-07-27,7/30/2014,Second Class,002
CA-2014-169649,2014-12-09,12/15/2014,Standard Class,156
CA-2014-169684,2014-10-20,10/23/2014,First Class,366
CA-2014-169726,2014-08-09,8/13/2014,Standard Class,006
CA-2014-169775,2014-08-29,9/2/2014,Second Class,329
CA-2014-169803,2014-04-06,4/12/2014,Standard Class,061
CA-2014-169852,2014-10-21,10/26/2014,Standard Class,143
CA-2015-100146,2015-05-14,5/19/2015,Standard Class,588
CA-2015-100216,2015-04-13,4/14/2015,First Class,155
CA-2015-100251,2015-05-17,5/23/2015,Standard Class,256
CA-2015-100454,2015-11-20,11/25/2015,Standard Class,046
CA-2015-100545,2015-11-22,11/26/2015,Standard Class,075
CA-2015-100573,2015-09-25,10/1/2015,Standard Class,026
CA-2015-100657,2015-11-02,11/7/2015,Standard Class,025
CA-2015-100685,2015-12-19,12/21/2015,Second Class,199
CA-2015-100734,2015-09-15,9/20/2015,Standard Class,106
CA-2015-100769,2015-05-16,5/16/2015,Same Day,134
CA-2015-100818,2015-05-31,6/5/2015,Second Class,156
CA-2015-100888,2015-04-06,4/10/2015,Standard Class,223
CA-2015-101000,2015-04-09,4/14/2015,Standard Class,212
CA-2015-101007,2015-02-09,2/13/2015,Second Class,078
CA-2015-101091,2015-12-05,12/9/2015,Second Class,012
CA-2015-101126,2015-02-10,2/14/2015,Second Class,106
CA-2015-101154,2015-09-18,9/21/2015,First Class,189
CA-2015-101707,2015-08-27,9/1/2015,Standard Class,189
CA-2015-101868,2015-06-09,6/16/2015,Standard Class,329
CA-2015-101889,2015-12-27,12/31/2015,Standard Class,369
CA-2015-101910,2015-11-27,12/3/2015,Standard Class,198
CA-2015-101924,2015-09-04,9/9/2015,Standard Class,326
CA-2015-102015,2015-09-12,9/18/2015,Standard Class,136
CA-2015-102036,2015-09-21,9/27/2015,Standard Class,060
CA-2015-102260,2015-09-22,9/26/2015,Standard Class,079
CA-2015-102281,2015-10-12,10/14/2015,First Class,046
CA-2015-102316,2015-03-01,3/3/2015,Second Class,063
CA-2015-102491,2015-08-24,8/28/2015,Standard Class,203
